user_id,name,surname,identificator_nr,birthdate,sex,phone,PESEL,street_name,house_nr,postal_code,city,e_mail,is_active
961,Grady,Finlater,6932885758,2002-08-15,M,680 837 3609,19364001088,Menomonie,96,12-409,Shanggu,gfinlaterqo@wikipedia.org,t
962,Cosmo,Gonsalvo,5714369680,1987-09-28,M,496 311 7751,74980409342,Golf,33,17-845,Ribeirão da Ilha,cgonsalvoqp@ft.com,t
963,Gib,Vel,1315299094,1986-05-18,M,156 589 0981,50952803632,Algoma,8642,22-458,Gulod,gvelqq@omniture.com,f
964,Martainn,Leary,5442926857,2020-02-04,M,369 837 2148,97347809579,Kim,7993,50-254,Langpas,mlearyqr@cisco.com,t
965,Fredi,Andrey,7892438916,1994-10-07,F,262 677 9882,83744129822,Parkside,267,66-915,Yong’an,fandreyqs@gravatar.com,t
966,Winny,Naile,7922438516,1988-08-11,M,741 746 5216,90006924087,Bluejay,0376,63-395,Ðà Lạt,wnaileqt@creativecommons.org,f
967,Clare,Sarginson,1539997252,1984-07-19,M,255 200 2565,81743593806,New Castle,79,07-998,Kongolo,csarginsonqu@omniture.com,f
968,Ursuline,Gorman,0882602241,1988-09-04,F,275 262 0173,09022510907,Lakewood Gardens,723,36-681,Dhidhdhoo,ugormanqv@yellowpages.com,f
969,Ruperta,Dwine,7883230109,1982-01-30,F,678 609 8089,26447294778,Weeping Birch,7173,71-390,Sangpi,rdwineqw@mlb.com,t
970,Court,Sumbler,6570449522,1988-01-13,M,866 253 8125,50260396131,Surrey,2465,64-629,Chojna,csumblerqx@printfriendly.com,f
971,Jemimah,Tidmarsh,0510794342,1995-08-31,F,198 542 4115,99752908769,Donald,1,75-809,Lupon,jtidmarshqy@stanford.edu,t
972,Saleem,McCarle,9535541336,1995-06-28,M,636 495 2827,30806498626,Atwood,78,68-636,Poste de Flacq,smccarleqz@blogger.com,t
973,Dore,Crann,3739469876,1993-09-21,M,741 741 7493,44608410229,7th,170,85-348,Santa Maria da Feira,dcrannr0@1und1.de,f
974,Ingar,Kilminster,4487433702,1988-09-11,M,319 470 0309,63217529925,Menomonie,27,49-759,Chingas,ikilminsterr1@toplist.cz,t
975,Doll,Cadigan,4521348272,1989-07-25,F,107 234 2042,07575909441,Lyons,0,67-797,Hafrsfjord,dcadiganr2@uol.com.br,f
976,Leonardo,Ashenhurst,2249547406,1989-11-08,M,491 795 8573,58776359268,Johnson,5,46-919,Jiahe,lashenhurstr3@rambler.ru,t
977,Ophelie,Bruinemann,3845067371,1984-07-01,F,546 863 3559,01102106136,Badeau,8,48-320,Huadi,obruinemannr4@zimbio.com,t
978,Chickie,Clues,0795384806,2009-06-25,M,289 735 5015,90143108285,Porter,633,31-636,Selaparang Timur,ccluesr5@domainmarket.com,t
979,Jard,Scurrer,3431500218,2011-01-07,M,896 299 8603,38645499367,Claremont,387,83-480,Monte Santo de Minas,jscurrerr6@telegraph.co.uk,f
980,Keir,MacKimmie,1143398583,2020-05-04,M,701 620 5355,36526945205,Jenna,998,39-910,Saint-Flour,kmackimmier7@baidu.com,t
981,Wittie,Tolfrey,0853550913,1981-12-16,M,363 253 1781,48950454721,Northland,1,09-569,Castelo,wtolfreyr8@paypal.com,t
982,Loren,Goldthorp,4746637852,1995-03-27,F,228 911 1101,76988529938,Heffernan,93860,06-929,Esmeraldas,lgoldthorpr9@wunderground.com,f
983,Hector,Barwis,9025579740,2011-10-13,M,505 437 1669,90216985772,Schiller,203,23-757,Pershotravneve,hbarwisra@mozilla.com,t
984,Linzy,Freathy,1058848901,1982-08-02,F,452 272 7952,28806950010,Londonderry,28180,18-322,Debrecen,lfreathyrb@sourceforge.net,t
985,Sher,Feaks,7526722500,1982-12-25,F,383 867 6052,87847383241,Red Cloud,15989,92-728,Wakema,sfeaksrc@acquirethisname.com,t
986,Jacquelyn,Benka,6502979667,1981-08-25,F,464 893 8173,17743829305,Basil,140,39-649,Aigínio,jbenkard@kickstarter.com,f
987,Suzy,Kiddle,1292573872,2014-09-28,F,699 524 5276,03937673593,Prairie Rose,66,31-322,Banggel,skiddlere@columbia.edu,f
988,Roy,Broadhead,5208015046,2014-06-19,M,374 981 5685,64967968409,Londonderry,2,84-980,Văn Giang,rbroadheadrf@usatoday.com,f
989,Mycah,Jakaway,3076378509,2018-05-08,M,735 501 5624,17139914700,Tennyson,10,44-179,Languan,mjakawayrg@desdev.cn,f
990,Lenee,Drain,9454339169,1983-03-17,F, 384 5963,90476752247,South,762,09-990,Pittsburgh,ldrainrh@dagondesign.com,t
991,Dulciana,McGrey,4753561228,1991-10-14,F,311 260 2194,06534385412,Portage,2569,41-024,Mengla,dmcgreyri@technorati.com,t
992,Free,Botwright,7522178731,1986-07-20,M,777 410 8120,11511610844,Melody,28391,88-469,Molepolole,fbotwrightrj@wp.com,f
993,Lou,Knotte,8650328552,2005-03-13,F,813 321 4626,83488473195,Tennyson,505,53-085,Itaitinga,lknotterk@about.me,t
994,Ede,Shilladay,6577562181,2015-08-28,F,618 102 7781,15716666708,Talmadge,25605,24-078,Pervomays’k,eshilladayrl@biblegateway.com,f
995,Dulcea,Bavidge,1347548230,2000-07-08,F,282 298 5111,54596330025,Monterey,8,54-448,Yishui,dbavidgerm@mozilla.com,f
996,Brenden,Lezemore,8151713486,2019-03-11,M,975 887 3832,82772861723,Division,0152,82-126,Krandil,blezemorern@tiny.cc,t
997,Morten,Belfit,8130284506,2021-10-14,M,727 674 7537,50582534938,Vera,23,24-858,Zhuxi,mbelfitro@answers.com,t
998,Ruy,Cannavan,5872582365,2019-03-07,M,269 659 5201,85949783237,Kennedy,43,93-439,Junxi,rcannavanrp@epa.gov,f
999,Merv,Blayney,6988050014,1996-12-28,M,552 836 4517,99081273380,Melody,22,09-944,Pulilan,mblayneyrq@miibeian.gov.cn,f
1000,Terri,Rudram,7971589862,2005-04-06,F,822 667 2814,73197953779,Bluestem,18,71-756,Ban Phai,trudramrr@japanpost.jp,f
42,Yolanthe,Sterke,0011243110,1986-11-23,F,930 498 1580,22238685995,Little Fleur,182,13-889,Sayḩūt,ysterke15@instagram.com,t
